username,user_id,email,user_role,ip_region,hour,device_type,action,session_period,risk_score,risk_level,timestamp,is_weekend,is_business_hours,is_sensitive_action,is_failed_action,session_length_category
doctor_017,doctor_017,doctor_017@hospital.com,doctor,UK,15,desktop,suspicious_activity_detected,65,0.5,high,2025-08-27T15:15:14.909656,False,True,False,False,medium
contractor_060,contractor_060,contractor_060@hospital.com,contractor,Australia,10,desktop,click_nav_financial_header,9,0.4,medium,2025-08-29T10:44:12.909656,False,True,False,False,short
doctor_014,doctor_014,doctor_014@hospital.com,doctor,Vietnam,18,mobile,click_nav_medical_header,16,0.4,medium,2025-08-23T18:28:41.909656,True,False,False,False,short
doctor_016,doctor_016,doctor_016@hospital.com,doctor,Vietnam,6,mobile,suspicious_activity_detected,30,0.7,high,2025-09-01T06:24:33.909656,False,False,False,False,medium
guest_095,guest_095,guest_095@hospital.com,guest,France,11,mobile,user_logout,1,0.55,high,2025-08-30T11:00:51.909656,True,True,False,False,short
nurse_033,nurse_033,nurse_033@hospital.com,nurse,Nigeria,11,mobile,click_nav_medical_header,9,0.25,medium,2025-09-17T11:49:38.909656,False,True,False,False,short
employee_076,employee_076,employee_076@hospital.com,employee,US,1,mobile,user_logout,24,0.4,medium,2025-08-29T01:49:42.909656,False,False,False,False,short
doctor_017,doctor_017,doctor_017@hospital.com,doctor,UK,13,desktop,classified_data_access,14,0.75,critical,2025-08-23T13:22:22.909656,True,True,False,False,short
guest_094,guest_094,guest_094@hospital.com,guest,Nigeria,3,mobile,user_login,15,0.55,high,2025-08-29T03:56:59.909656,False,False,False,False,short
nurse_051,nurse_051,nurse_051@hospital.com,nurse,US,1,desktop,access_patient_record,12,0.35,medium,2025-09-03T01:41:04.909656,False,False,False,False,short
accountant_073,accountant_073,accountant_073@hospital.com,accountant,Vietnam,2,desktop,user_login,49,0.35,medium,2025-08-21T02:49:49.909656,False,False,False,False,medium
manager_005,manager_005,manager_005@hospital.com,manager,Australia,5,mobile,user_logout,7,0.4,medium,2025-08-30T05:37:43.909656,True,False,False,False,short
accountant_074,accountant_074,accountant_074@hospital.com,accountant,Nigeria,12,desktop,click_nav_financial_header,8,0.3,medium,2025-09-03T12:24:35.909656,False,True,False,False,short
manager_007,manager_007,manager_007@hospital.com,manager,US,22,mobile,user_login,8,0.45,medium,2025-09-10T22:27:12.909656,False,False,False,False,short
employee_087,employee_087,employee_087@hospital.com,employee,Vietnam,6,mobile,user_login,37,0.35,medium,2025-08-30T06:12:53.909656,True,False,False,False,medium
employee_082,employee_082,employee_082@hospital.com,employee,US,15,desktop,page_view_dashboard,12,0.4,medium,2025-09-02T15:48:37.909656,False,True,False,False,short
nurse_036,nurse_036,nurse_036@hospital.com,nurse,Nigeria,6,mobile,access_patient_record,28,0.35,medium,2025-09-12T06:39:59.909656,False,False,False,False,short
nurse_035,nurse_035,nurse_035@hospital.com,nurse,UK,5,desktop,click_nav_medical_header,20,0.3,medium,2025-09-15T05:25:03.909656,False,False,False,False,short
guest_099,guest_099,guest_099@hospital.com,guest,US,4,mobile,failed_login_attempt,7,0.7,high,2025-09-17T04:11:04.909656,False,False,False,True,short
nurse_038,nurse_038,nurse_038@hospital.com,nurse,Vietnam,23,mobile,page_view_prescriptions,35,0.25,medium,2025-09-11T23:51:41.909656,False,False,False,False,medium
employee_078,employee_078,employee_078@hospital.com,employee,Vietnam,22,mobile,user_logout,16,0.4,medium,2025-09-19T22:53:20.909656,False,False,False,False,short
doctor_014,doctor_014,doctor_014@hospital.com,doctor,US,4,mobile,user_login,6,0.5,high,2025-08-30T04:49:55.909656,True,False,False,False,short
manager_007,manager_007,manager_007@hospital.com,manager,US,9,mobile,page_view_dashboard,4,0.4,medium,2025-08-25T09:31:02.909656,False,True,False,False,short
admin_001,admin_001,admin_001@hospital.com,admin,UK,0,known,user_login,23,0.5,high,2025-09-03T00:47:32.909656,False,False,False,False,short
guest_094,guest_094,guest_094@hospital.com,guest,Australia,20,mobile,page_view_dashboard,49,0.65,high,2025-09-03T20:52:33.909656,False,False,False,False,medium
doctor_008,doctor_008,doctor_008@hospital.com,doctor,Singapore,20,desktop,user_logout,41,0.4,medium,2025-09-14T20:58:59.909656,True,False,False,False,medium
doctor_023,doctor_023,doctor_023@hospital.com,doctor,US,1,desktop,page_view_medical_records,35,0.4,medium,2025-09-18T01:57:28.909656,False,False,False,False,medium
accountant_068,accountant_068,accountant_068@hospital.com,accountant,Canada,9,mobile,page_view_financial_data,16,0.4,medium,2025-08-26T09:41:44.909656,False,True,False,False,short
nurse_055,nurse_055,nurse_055@hospital.com,nurse,Vietnam,2,mobile,access_patient_record,30,0.3,medium,2025-09-04T02:10:46.909656,False,False,False,False,medium
employee_076,employee_076,employee_076@hospital.com,employee,US,8,mobile,page_view_home,26,0.4,medium,2025-09-06T08:30:04.909656,True,False,False,False,short
nurse_028,nurse_028,nurse_028@hospital.com,nurse,UK,21,mobile,user_login,39,0.35,medium,2025-08-27T21:23:23.909656,False,False,False,False,medium
employee_082,employee_082,employee_082@hospital.com,employee,US,12,desktop,page_view_dashboard,173,0.4,medium,2025-08-21T12:17:18.909656,False,True,False,False,long
nurse_038,nurse_038,nurse_038@hospital.com,nurse,Vietnam,16,mobile,click_nav_medical_header,11,0.2,low,2025-08-22T16:55:01.909656,False,True,False,False,short
doctor_016,doctor_016,doctor_016@hospital.com,doctor,Germany,4,mobile,user_login,3,0.5,high,2025-09-14T04:09:44.909656,True,False,False,False,short
doctor_027,doctor_027,doctor_027@hospital.com,doctor,Nigeria,9,desktop,suspicious_activity_detected,15,0.45,medium,2025-09-15T09:21:42.909656,False,True,False,False,short
employee_080,employee_080,employee_080@hospital.com,employee,Vietnam,16,desktop,user_logout,42,0.35,medium,2025-09-16T16:01:54.909656,False,True,False,False,medium
nurse_037,nurse_037,nurse_037@hospital.com,nurse,Australia,16,desktop,user_logout,37,0.25,medium,2025-08-26T16:51:29.909656,False,True,False,False,medium
contractor_058,contractor_058,contractor_058@hospital.com,contractor,US,4,desktop,page_view_financial_data,33,0.45,medium,2025-09-05T04:02:15.909656,False,False,False,False,medium
doctor_016,doctor_016,doctor_016@hospital.com,doctor,Australia,22,mobile,access_patient_record,31,0.4,medium,2025-08-29T22:22:59.909656,False,False,False,False,medium
employee_080,employee_080,employee_080@hospital.com,employee,France,23,desktop,page_view_home,10,0.5,high,2025-09-07T23:48:10.909656,True,False,False,False,short
employee_078,employee_078,employee_078@hospital.com,employee,Vietnam,17,mobile,page_view_dashboard,4,0.35,medium,2025-09-01T17:59:08.909656,False,True,False,False,short
nurse_052,nurse_052,nurse_052@hospital.com,nurse,UK,7,desktop,page_view_medical_records,11,0.35,medium,2025-09-15T07:22:00.909656,False,False,False,False,short
employee_078,employee_078,employee_078@hospital.com,employee,Vietnam,10,mobile,user_login,15,0.35,medium,2025-09-07T10:24:29.909656,True,True,False,False,short
accountant_069,accountant_069,accountant_069@hospital.com,accountant,Japan,3,desktop,user_login,14,0.45,medium,2025-09-07T03:24:42.909656,True,False,False,False,short
accountant_073,accountant_073,accountant_073@hospital.com,accountant,Vietnam,6,desktop,user_logout,42,0.35,medium,2025-09-01T06:45:47.909656,False,False,False,False,medium
contractor_061,contractor_061,contractor_061@hospital.com,contractor,Australia,18,desktop,user_logout,8,0.5,high,2025-08-28T18:37:37.909656,False,False,False,False,short
doctor_015,doctor_015,doctor_015@hospital.com,doctor,France,11,mobile,user_login,6,0.35,medium,2025-09-09T11:14:34.909656,False,True,False,False,short
nurse_049,nurse_049,nurse_049@hospital.com,nurse,Nigeria,20,desktop,user_logout,5,0.35,medium,2025-08-22T20:07:11.909656,False,False,False,False,short
contractor_059,contractor_059,contractor_059@hospital.com,contractor,UK,14,desktop,click_nav_financial_header,47,0.4,medium,2025-08-31T14:21:41.909656,True,True,False,False,medium
employee_080,employee_080,employee_080@hospital.com,employee,Vietnam,19,mobile,user_logout,3,0.5,high,2025-08-25T19:52:18.909656,False,False,False,False,short
nurse_043,nurse_043,nurse_043@hospital.com,nurse,US,17,desktop,page_view_prescriptions,25,0.25,medium,2025-09-04T17:22:20.909656,False,True,False,False,short
manager_003,manager_003,manager_003@hospital.com,manager,Canada,10,desktop,page_view_admin_dashboard,23,0.3,medium,2025-09-11T10:40:42.909656,False,True,False,False,short
admin_002,admin_002,admin_002@hospital.com,admin,UK,2,desktop,classified_data_access,55,0.75,critical,2025-08-28T02:07:38.909656,False,False,False,False,medium
manager_005,manager_005,manager_005@hospital.com,manager,Australia,16,mobile,suspicious_activity_detected,98,0.55,high,2025-08-22T16:33:58.909656,False,True,False,False,medium
employee_089,employee_089,employee_089@hospital.com,employee,US,7,desktop,page_view_home,7,0.4,medium,2025-09-13T07:03:42.909656,True,False,False,False,short
doctor_025,doctor_025,doctor_025@hospital.com,doctor,Vietnam,21,desktop,classified_data_access,13,0.75,critical,2025-09-06T21:22:47.909656,True,False,False,False,short
nurse_029,nurse_029,nurse_029@hospital.com,nurse,UK,1,mobile,user_logout,66,0.3,medium,2025-08-31T01:55:33.909656,True,False,False,False,medium
nurse_046,nurse_046,nurse_046@hospital.com,nurse,UK,0,mobile,user_login,8,0.45,medium,2025-09-06T00:23:04.909656,True,False,False,False,short
doctor_014,doctor_014,doctor_014@hospital.com,doctor,Vietnam,4,mobile,page_view_prescriptions,18,0.4,medium,2025-08-30T04:36:08.909656,True,False,False,False,short
guest_099,guest_099,guest_099@hospital.com,guest,US,2,mobile,page_view_dashboard,22,0.55,high,2025-09-06T02:15:42.909656,True,False,False,False,short
accountant_067,accountant_067,accountant_067@hospital.com,accountant,Canada,20,mobile,user_login,63,0.45,medium,2025-09-08T20:11:35.909656,False,False,False,False,medium
contractor_062,contractor_062,contractor_062@hospital.com,contractor,Vietnam,17,desktop,user_login,9,0.35,medium,2025-09-03T17:43:30.909656,False,True,False,False,short
employee_089,employee_089,employee_089@hospital.com,employee,US,7,desktop,user_logout,31,0.4,medium,2025-09-06T07:55:30.909656,True,False,False,False,medium
nurse_046,nurse_046,nurse_046@hospital.com,nurse,Nigeria,23,mobile,access_patient_record,36,0.35,medium,2025-09-16T23:51:00.909656,False,False,False,False,medium
nurse_042,nurse_042,nurse_042@hospital.com,nurse,Australia,7,new,access_patient_record,6,0.4,medium,2025-09-15T07:51:44.909656,False,False,False,False,short
nurse_031,nurse_031,nurse_031@hospital.com,nurse,UK,6,desktop,click_nav_medical_header,40,0.3,medium,2025-08-22T06:51:35.909656,False,False,False,False,medium
nurse_039,nurse_039,nurse_039@hospital.com,nurse,Canada,19,mobile,user_logout,12,0.25,medium,2025-08-21T19:19:53.909656,False,False,False,False,short
employee_084,employee_084,employee_084@hospital.com,employee,Vietnam,0,mobile,page_view_dashboard,13,0.4,medium,2025-08-22T00:11:07.909656,False,False,False,False,short
guest_093,guest_093,guest_093@hospital.com,guest,Vietnam,8,desktop,user_logout,11,0.65,high,2025-09-03T08:47:40.909656,False,False,False,False,short
guest_095,guest_095,guest_095@hospital.com,guest,UK,2,mobile,page_view_dashboard,4,0.5,high,2025-09-16T02:39:33.909656,False,False,False,False,short
employee_080,employee_080,employee_080@hospital.com,employee,Vietnam,6,desktop,page_view_dashboard,49,0.4,medium,2025-09-09T06:56:03.909656,False,False,False,False,medium
guest_091,guest_091,guest_091@hospital.com,guest,UK,21,desktop,page_view_dashboard,29,0.45,medium,2025-09-16T21:16:33.909656,False,False,False,False,short
manager_004,manager_004,manager_004@hospital.com,manager,Australia,11,desktop,user_logout,22,0.35,medium,2025-09-05T11:37:05.909656,False,True,False,False,short
nurse_044,nurse_044,nurse_044@hospital.com,nurse,UK,18,mobile,access_patient_record,9,0.25,medium,2025-08-20T18:14:11.909656,False,False,False,False,short
manager_004,manager_004,manager_004@hospital.com,manager,UK,2,desktop,access_audit_log,94,0.5,high,2025-09-19T02:34:33.909656,False,False,False,False,medium
doctor_022,doctor_022,doctor_022@hospital.com,doctor,Vietnam,13,desktop,page_view_prescriptions,64,0.3,medium,2025-09-19T13:49:09.909656,False,True,False,False,medium
nurse_035,nurse_035,nurse_035@hospital.com,nurse,UK,19,desktop,user_logout,61,0.3,medium,2025-09-03T19:11:37.909656,False,False,False,False,medium
nurse_047,nurse_047,nurse_047@hospital.com,nurse,Australia,19,desktop,page_view_medical_records,352,0.3,medium,2025-09-03T19:58:19.909656,False,False,False,False,long
employee_078,employee_078,employee_078@hospital.com,employee,Vietnam,21,mobile,page_view_home,33,0.4,medium,2025-09-12T21:49:43.909656,False,False,False,False,medium
accountant_070,accountant_070,accountant_070@hospital.com,accountant,Nigeria,4,desktop,access_financial_report,92,0.35,medium,2025-09-13T04:07:58.910655,True,False,False,False,medium
manager_003,manager_003,manager_003@hospital.com,manager,Canada,17,desktop,user_logout,29,0.3,medium,2025-09-12T17:51:14.910655,False,True,False,False,short
doctor_025,doctor_025,doctor_025@hospital.com,doctor,UK,9,desktop,page_view_prescriptions,13,0.45,medium,2025-09-08T09:55:58.910655,False,True,False,False,short
contractor_063,contractor_063,contractor_063@hospital.com,contractor,US,18,mobile,user_logout,13,0.4,medium,2025-08-23T18:17:27.910655,True,False,False,False,short
employee_090,employee_090,employee_090@hospital.com,employee,France,22,mobile,user_login,50,0.5,high,2025-09-01T22:13:47.910655,False,False,False,False,medium
doctor_013,doctor_013,doctor_013@hospital.com,doctor,Vietnam,6,mobile,access_patient_record,49,0.3,medium,2025-08-23T06:51:20.910655,True,False,False,False,medium
contractor_061,contractor_061,contractor_061@hospital.com,contractor,US,20,desktop,user_login,27,0.4,medium,2025-09-14T20:51:47.910655,True,False,False,False,short
nurse_053,nurse_053,nurse_053@hospital.com,nurse,Nigeria,3,desktop,click_nav_medical_header,2,0.35,medium,2025-09-11T03:27:52.910655,False,False,False,False,short
nurse_049,nurse_049,nurse_049@hospital.com,nurse,Nigeria,14,desktop,page_view_prescriptions,21,0.3,medium,2025-09-03T14:40:27.910655,False,True,False,False,short
accountant_075,accountant_075,accountant_075@hospital.com,accountant,Canada,8,desktop,click_nav_financial_header,10,0.35,medium,2025-08-30T08:24:43.910655,True,False,False,False,short
guest_099,guest_099,guest_099@hospital.com,guest,US,20,mobile,page_view_home,48,0.55,high,2025-09-01T20:52:05.910655,False,False,False,False,medium
nurse_029,nurse_029,nurse_029@hospital.com,nurse,UK,7,mobile,page_view_medical_records,5,0.3,medium,2025-08-22T07:03:40.910655,False,False,False,False,short
contractor_058,contractor_058,contractor_058@hospital.com,contractor,Vietnam,12,desktop,user_login,5,0.5,high,2025-09-03T12:59:37.910655,False,True,False,False,short
nurse_056,nurse_056,nurse_056@hospital.com,nurse,UK,6,mobile,access_patient_record,13,0.25,medium,2025-09-16T06:15:11.910655,False,False,False,False,short
nurse_038,nurse_038,nurse_038@hospital.com,nurse,Vietnam,1,mobile,user_login,18,0.25,medium,2025-09-19T01:52:46.910655,False,False,False,False,short
accountant_067,accountant_067,accountant_067@hospital.com,accountant,Canada,22,mobile,page_view_financial_data,135,0.45,medium,2025-09-16T22:09:02.910655,False,False,False,False,long
nurse_055,nurse_055,nurse_055@hospital.com,nurse,India,12,mobile,page_view_medical_records,6,0.35,medium,2025-09-05T12:03:44.910655,False,True,False,False,short
accountant_068,accountant_068,accountant_068@hospital.com,accountant,Canada,3,mobile,click_nav_financial_header,30,0.45,medium,2025-08-27T03:45:58.910655,False,False,False,False,medium
employee_084,employee_084,employee_084@hospital.com,employee,Vietnam,11,mobile,user_login,25,0.35,medium,2025-08-25T11:43:21.910655,False,True,False,False,short
accountant_070,accountant_070,accountant_070@hospital.com,accountant,Nigeria,16,desktop,page_view_financial_data,15,0.3,medium,2025-09-06T16:01:41.910655,True,True,False,False,short
doctor_016,doctor_016,doctor_016@hospital.com,doctor,Australia,23,mobile,page_view_prescriptions,5,0.4,medium,2025-08-22T23:54:15.910655,False,False,False,False,short
doctor_018,doctor_018,doctor_018@hospital.com,doctor,UK,23,mobile,user_logout,84,0.35,medium,2025-08-24T23:34:09.910655,True,False,False,False,medium
nurse_056,nurse_056,nurse_056@hospital.com,nurse,UK,3,mobile,click_nav_medical_header,57,0.25,medium,2025-09-11T03:39:44.910655,False,False,False,False,medium
employee_089,employee_089,employee_089@hospital.com,employee,Japan,8,desktop,page_view_dashboard,26,0.5,high,2025-09-18T08:05:40.910655,False,False,False,False,short
